,days_since,year,num_claims,sqrt_claims,topics,ncites,sqrt_ncites,xi
20939,3346,2010,18,4.242640687119285,"sheet, stack",0.0,0.0,2.269339519817745
20940,3353,2010,10,3.1622776601683795,"sheet, stack",0.0,0.0,-2.574565710051084
20943,3367,2010,15,3.872983346207417,"sheet, stack",0.0,0.0,2.2296469321843686
22784,371,2002,8,2.8284271247461903,"group, atom",0.0,0.0,3.36962356987275
22786,378,2002,11,3.3166247903554,"group, atom",0.0,0.0,2.181577617550294
22800,476,2002,44,6.6332495807108,"group, atom",2.0,1.4142135623730951,1.5508293451157469
22805,518,2003,19,4.358898943540674,"group, atom",1.0,1.0,3.788198723083673
22809,560,2003,12,3.4641016151377544,"group, atom",1.0,1.0,1.9806443362841433
22826,707,2003,24,4.898979485566356,"group, atom",2.0,1.4142135623730951,1.7865766700652408
22830,749,2003,11,3.3166247903554,"group, atom",5.0,2.23606797749979,-1.6628000706240411
22834,847,2003,25,5.0,"group, atom",6.0,2.449489742783178,-4.576746866167499
22838,903,2004,4,2.0,"group, atom",1.0,1.0,-4.333827116896001
22840,931,2004,23,4.795831523312719,"group, atom",3.0,1.7320508075688772,1.1963213165529074
22841,931,2004,11,3.3166247903554,"group, atom",0.0,0.0,-5.0474456230767935
22842,945,2004,20,4.47213595499958,"group, atom",0.0,0.0,-5.178365132461139
22849,1043,2004,7,2.6457513110645907,"group, atom",0.0,0.0,-2.328877336878996
22850,1043,2004,6,2.449489742783178,"group, atom",1.0,1.0,3.0866882206407524
22852,1064,2004,10,3.1622776601683795,"group, atom",0.0,0.0,-4.713537949394786
22857,1127,2004,22,4.69041575982343,"group, atom",0.0,0.0,-2.3160143680074743
22861,1148,2004,18,4.242640687119285,"group, atom",8.0,2.8284271247461903,0.954646950829865
22863,1162,2004,2,1.4142135623730951,"group, atom",0.0,0.0,-2.8490099649214073
22874,1386,2005,6,2.449489742783178,"group, atom",4.0,2.0,3.170636206447304
22875,1463,2005,20,4.47213595499958,"group, atom",1.0,1.0,5.11460592830056
22877,1610,2006,45,6.708203932499369,"group, atom",8.0,2.8284271247461903,2.989039067465611
22881,1715,2006,26,5.0990195135927845,"group, atom",0.0,0.0,1.5571977234143375
22882,1715,2006,41,6.4031242374328485,"group, atom",23.0,4.795831523312719,1.6826205900947853
22883,1743,2006,20,4.47213595499958,"group, atom",1.0,1.0,0.578737436265674
22884,1813,2006,12,3.4641016151377544,"group, atom",6.0,2.449489742783178,-1.4803993641498714
22885,1820,2006,1,1.0,"group, atom",1.0,1.0,2.4723123672354155
22887,1827,2006,15,3.872983346207417,"group, atom",4.0,2.0,-2.6370170146175127
22888,1841,2006,13,3.605551275463989,"group, atom",2.0,1.4142135623730951,-2.0840535198878065
22891,1904,2006,27,5.196152422706632,"group, atom",1.0,1.0,5.535595115911616
22892,1904,2006,35,5.916079783099616,"group, atom",5.0,2.23606797749979,2.403204132378597
22894,1939,2006,17,4.123105625617661,"group, atom",0.0,0.0,1.3789502738056831
22896,1946,2006,12,3.4641016151377544,"group, atom",0.0,0.0,-2.1961230570976573
22899,2009,2007,103,10.14889156509222,"group, atom",6.0,2.449489742783178,-0.5430672573198304
22900,2037,2007,19,4.358898943540674,"group, atom",0.0,0.0,-1.2867760518191804
22906,2170,2007,18,4.242640687119285,"group, atom",1.0,1.0,0.26934500199564787
22908,2198,2007,16,4.0,"group, atom",1.0,1.0,1.8675663136374137
22915,2408,2008,13,3.605551275463989,"group, atom",0.0,0.0,1.4227096878697525
22916,2436,2008,18,4.242640687119285,"group, atom",0.0,0.0,-3.4272477146934026
22917,2443,2008,21,4.58257569495584,"group, atom",6.0,2.449489742783178,2.090762066833419
22919,2506,2008,21,4.58257569495584,"group, atom",0.0,0.0,2.4151466107435775
22920,2520,2008,9,3.0,"group, atom",0.0,0.0,1.3441639116992554
22922,2674,2008,11,3.3166247903554,"group, atom",0.0,0.0,1.0364293216539504
22924,2744,2009,4,2.0,"group, atom",0.0,0.0,-2.3084407620870153
22925,2786,2009,21,4.58257569495584,"group, atom",0.0,0.0,5.765622465149592
22928,2821,2009,25,5.0,"group, atom",0.0,0.0,-2.377854748714171
22929,2849,2009,14,3.7416573867739413,"group, atom",1.0,1.0,-2.4193361542721488
22933,2989,2009,12,3.4641016151377544,"group, atom",0.0,0.0,0.7492134119667988
22935,3045,2009,28,5.291502622129181,"group, atom",0.0,0.0,5.72774835601578
22936,3094,2010,9,3.0,"group, atom",1.0,1.0,0.021151101405636637
22938,3150,2010,15,3.872983346207417,"group, atom",0.0,0.0,1.5041882287825095
22939,3157,2010,27,5.196152422706632,"group, atom",0.0,0.0,3.2691995560584717
22940,3178,2010,7,2.6457513110645907,"group, atom",0.0,0.0,1.8551697982297648
22944,3283,2010,2,1.4142135623730951,"group, atom",0.0,0.0,-0.6891800263724299
22945,3290,2010,13,3.605551275463989,"group, atom",0.0,0.0,-0.6733531036450494
24644,245,2002,2,1.4142135623730951,"roller, belt",5.0,2.23606797749979,-2.513998989389927
24652,266,2002,38,6.164414002968976,"roller, belt",1.0,1.0,-2.5318858372852704
24662,308,2002,11,3.3166247903554,"roller, belt",8.0,2.8284271247461903,-2.537437926908739
24680,371,2002,47,6.855654600401044,"roller, belt",1.0,1.0,1.9989061647155568
24682,371,2002,19,4.358898943540674,"roller, belt",0.0,0.0,1.6607996878294344
24690,434,2002,11,3.3166247903554,"roller, belt",11.0,3.3166247903554,-0.285315312653817
24698,455,2002,25,5.0,"roller, belt",2.0,1.4142135623730951,0.3000148017484441
24713,511,2002,20,4.47213595499958,"roller, belt",5.0,2.23606797749979,1.3929070420825824
24719,525,2003,32,5.656854249492381,"roller, belt",7.0,2.6457513110645907,-2.7709843799644056
24724,553,2003,10,3.1622776601683795,"roller, belt",6.0,2.449489742783178,0.7489384755011472
24734,616,2003,12,3.4641016151377544,"roller, belt",6.0,2.449489742783178,1.7907389940389227
24735,623,2003,30,5.477225575051661,"roller, belt",17.0,4.123105625617661,-0.502165384599322
24740,637,2003,14,3.7416573867739413,"roller, belt",7.0,2.6457513110645907,-3.002334807304706
24742,644,2003,17,4.123105625617661,"roller, belt",4.0,2.0,-2.6862341656763142
24744,651,2003,25,5.0,"roller, belt",2.0,1.4142135623730951,1.9810187006264537
24751,700,2003,6,2.449489742783178,"roller, belt",2.0,1.4142135623730951,-1.7884743965778291
24754,707,2003,12,3.4641016151377544,"roller, belt",7.0,2.6457513110645907,-2.2012582877679536
24757,714,2003,19,4.358898943540674,"roller, belt",3.0,1.7320508075688772,2.226804415745307
24770,770,2003,21,4.58257569495584,"roller, belt",1.0,1.0,1.018975121605036
24773,784,2003,3,1.7320508075688772,"roller, belt",1.0,1.0,-2.276463362769895
24775,791,2003,10,3.1622776601683795,"roller, belt",1.0,1.0,1.6358799399503774
24800,896,2004,22,4.69041575982343,"roller, belt",12.0,3.4641016151377544,-1.9449934475865278
24806,924,2004,27,5.196152422706632,"roller, belt",5.0,2.23606797749979,-2.2870897830045736
24809,931,2004,14,3.7416573867739413,"roller, belt",3.0,1.7320508075688772,-2.0655678528537798
24812,938,2004,12,3.4641016151377544,"roller, belt",2.0,1.4142135623730951,2.260613001527705
24817,973,2004,16,4.0,"roller, belt",8.0,2.8284271247461903,0.9739246512177945
24823,1008,2004,18,4.242640687119285,"roller, belt",6.0,2.449489742783178,-2.5632018911776817
24826,1015,2004,44,6.6332495807108,"roller, belt",0.0,0.0,0.18456270145893777
24833,1078,2004,11,3.3166247903554,"roller, belt",1.0,1.0,0.7761815965516978
24835,1078,2004,23,4.795831523312719,"roller, belt",0.0,0.0,-1.7958771390217596
24844,1141,2004,37,6.082762530298219,"roller, belt",2.0,1.4142135623730951,-5.120954250419236
24851,1190,2004,14,3.7416573867739413,"roller, belt",20.0,4.47213595499958,2.4800772829176454
24852,1197,2004,10,3.1622776601683795,"roller, belt",74.0,8.602325267042627,0.8551232922704423
24856,1204,2004,8,2.8284271247461903,"roller, belt",0.0,0.0,1.5440737535136788
24858,1211,2004,7,2.6457513110645907,"roller, belt",0.0,0.0,-5.155799027426112
24860,1218,2004,11,3.3166247903554,"roller, belt",2.0,1.4142135623730951,-2.4473104297283155
24861,1225,2004,13,3.605551275463989,"roller, belt",0.0,0.0,2.4280489066934283
24865,1239,2004,12,3.4641016151377544,"roller, belt",15.0,3.872983346207417,-2.3282915131760538
24869,1260,2005,26,5.0990195135927845,"roller, belt",3.0,1.7320508075688772,-2.701010827344548
24871,1281,2005,21,4.58257569495584,"roller, belt",7.0,2.6457513110645907,2.2148111794755168
24874,1316,2005,51,7.14142842854285,"roller, belt",3.0,1.7320508075688772,2.6317678465373886
24877,1330,2005,20,4.47213595499958,"roller, belt",0.0,0.0,1.581968944048912
24879,1344,2005,10,3.1622776601683795,"roller, belt",6.0,2.449489742783178,2.5557641330390473
24881,1351,2005,8,2.8284271247461903,"roller, belt",6.0,2.449489742783178,-2.4198582794422854
24889,1379,2005,22,4.69041575982343,"roller, belt",0.0,0.0,2.1546773467854896
24890,1386,2005,36,6.0,"roller, belt",1.0,1.0,-2.7911765773022625
24895,1407,2005,15,3.872983346207417,"roller, belt",1.0,1.0,1.1310201535180955
24901,1442,2005,24,4.898979485566356,"roller, belt",8.0,2.8284271247461903,2.368541258948488
24902,1463,2005,19,4.358898943540674,"roller, belt",0.0,0.0,-1.9973922636862378
24910,1491,2005,18,4.242640687119285,"roller, belt",1.0,1.0,1.5487181809236794
24911,1498,2005,5,2.23606797749979,"roller, belt",27.0,5.196152422706632,-2.2872191254262018
24919,1554,2005,9,3.0,"roller, belt",1.0,1.0,-2.610772301368162
24920,1561,2005,9,3.0,"roller, belt",0.0,0.0,1.412642878561527
24923,1575,2005,28,5.291502622129181,"roller, belt",0.0,0.0,-3.9223169313301076
24927,1603,2005,10,3.1622776601683795,"roller, belt",4.0,2.0,-2.3337985233706298
24929,1617,2006,8,2.8284271247461903,"roller, belt",3.0,1.7320508075688772,2.8212114798484573
24931,1631,2006,9,3.0,"roller, belt",1.0,1.0,0.7660312827196369
24935,1638,2006,5,2.23606797749979,"roller, belt",4.0,2.0,0.4966140985433493
24938,1659,2006,39,6.244997998398398,"roller, belt",1.0,1.0,1.58180415315676
24940,1659,2006,33,5.744562646538029,"roller, belt",0.0,0.0,-1.9296254280292164
24944,1687,2006,6,2.449489742783178,"roller, belt",7.0,2.6457513110645907,-2.2632364896331714
24947,1694,2006,42,6.48074069840786,"roller, belt",0.0,0.0,0.5156922121316512
24948,1694,2006,21,4.58257569495584,"roller, belt",0.0,0.0,-3.091363908165167
24956,1729,2006,15,3.872983346207417,"roller, belt",2.0,1.4142135623730951,-2.0243563647257594
24958,1736,2006,5,2.23606797749979,"roller, belt",0.0,0.0,-1.9811075670372063
24959,1743,2006,10,3.1622776601683795,"roller, belt",0.0,0.0,3.1300636219311873
24960,1750,2006,5,2.23606797749979,"roller, belt",4.0,2.0,-1.73702494255329
24962,1764,2006,29,5.385164807134504,"roller, belt",5.0,2.23606797749979,1.0075645428763096
24967,1792,2006,7,2.6457513110645907,"roller, belt",7.0,2.6457513110645907,-1.9322321693788032
24970,1806,2006,4,2.0,"roller, belt",0.0,0.0,3.609378993717938
24988,1918,2006,7,2.6457513110645907,"roller, belt",1.0,1.0,-3.1180804154386355
24992,1939,2006,20,4.47213595499958,"roller, belt",1.0,1.0,-3.1673822873061117
25003,2037,2007,19,4.358898943540674,"roller, belt",0.0,0.0,-1.9254784126814959
25006,2051,2007,21,4.58257569495584,"roller, belt",5.0,2.23606797749979,1.0109589695604448
25012,2100,2007,18,4.242640687119285,"roller, belt",0.0,0.0,-3.06467189715911
25016,2163,2007,8,2.8284271247461903,"roller, belt",0.0,0.0,-2.5412198904336045
25017,2170,2007,16,4.0,"roller, belt",0.0,0.0,-0.6938409211842971
25019,2170,2007,22,4.69041575982343,"roller, belt",1.0,1.0,-2.2288072424311127
25024,2191,2007,6,2.449489742783178,"roller, belt",1.0,1.0,-1.6759871301968983
25031,2247,2007,6,2.449489742783178,"roller, belt",2.0,1.4142135623730951,-2.4611159218662144
25033,2254,2007,10,3.1622776601683795,"roller, belt",2.0,1.4142135623730951,-1.815719158952042
25035,2275,2007,11,3.3166247903554,"roller, belt",2.0,1.4142135623730951,0.906705815625587
25036,2282,2007,7,2.6457513110645907,"roller, belt",2.0,1.4142135623730951,2.4701569620970774
25043,2317,2007,36,6.0,"roller, belt",1.0,1.0,3.7941036231967167
25045,2317,2007,8,2.8284271247461903,"roller, belt",0.0,0.0,-2.711566553364199
25046,2331,2007,28,5.291502622129181,"roller, belt",0.0,0.0,4.685366150584555
25051,2366,2008,6,2.449489742783178,"roller, belt",1.0,1.0,2.540989411797128
25052,2373,2008,25,5.0,"roller, belt",1.0,1.0,2.041146112904353
25059,2408,2008,7,2.6457513110645907,"roller, belt",0.0,0.0,-2.073427078779653
25063,2429,2008,13,3.605551275463989,"roller, belt",3.0,1.7320508075688772,-0.5683377380141622
25064,2436,2008,11,3.3166247903554,"roller, belt",0.0,0.0,-1.8123953881276345
25067,2443,2008,54,7.3484692283495345,"roller, belt",1.0,1.0,1.1934468765017183
25068,2457,2008,15,3.872983346207417,"roller, belt",0.0,0.0,-1.0943015083981829
25069,2464,2008,11,3.3166247903554,"roller, belt",0.0,0.0,2.325969059808601
25075,2506,2008,32,5.656854249492381,"roller, belt",0.0,0.0,5.537195606676675
25079,2527,2008,4,2.0,"roller, belt",0.0,0.0,2.6488009440222298
25089,2632,2008,8,2.8284271247461903,"roller, belt",0.0,0.0,-3.7655526611451697
25097,2667,2008,12,3.4641016151377544,"roller, belt",1.0,1.0,-2.2284930928839355
25099,2674,2008,38,6.164414002968976,"roller, belt",4.0,2.0,-2.216588301728743
25104,2716,2009,5,2.23606797749979,"roller, belt",9.0,3.0,0.6274406802368825
25107,2737,2009,12,3.4641016151377544,"roller, belt",1.0,1.0,-2.4905015050120882
25110,2758,2009,12,3.4641016151377544,"roller, belt",0.0,0.0,0.32641797115391546
25111,2765,2009,17,4.123105625617661,"roller, belt",1.0,1.0,1.8675470853312248
25112,2772,2009,22,4.69041575982343,"roller, belt",1.0,1.0,-1.2045783323933974
25125,2856,2009,14,3.7416573867739413,"roller, belt",0.0,0.0,0.25432480145387315
25129,2884,2009,19,4.358898943540674,"roller, belt",1.0,1.0,2.1630690968196995
25130,2898,2009,24,4.898979485566356,"roller, belt",0.0,0.0,-2.7232396113888955
25132,2905,2009,8,2.8284271247461903,"roller, belt",3.0,1.7320508075688772,-2.3093963717511174
25135,2933,2009,29,5.385164807134504,"roller, belt",2.0,1.4142135623730951,0.8530132154660307
25143,2989,2009,5,2.23606797749979,"roller, belt",0.0,0.0,-1.9061677098617404
25145,3010,2009,37,6.082762530298219,"roller, belt",0.0,0.0,1.519178774498012
25146,3017,2009,24,4.898979485566356,"roller, belt",1.0,1.0,0.27283330680631823
25149,3024,2009,12,3.4641016151377544,"roller, belt",3.0,1.7320508075688772,2.2049059862972986
25153,3038,2009,15,3.872983346207417,"roller, belt",1.0,1.0,-1.9011281341102555
25157,3066,2009,18,4.242640687119285,"roller, belt",0.0,0.0,-2.622907464639767
25159,3073,2010,20,4.47213595499958,"roller, belt",1.0,1.0,-2.592138375013928
25160,3073,2010,9,3.0,"roller, belt",2.0,1.4142135623730951,-2.804689911477432
25164,3101,2010,6,2.449489742783178,"roller, belt",0.0,0.0,-2.591246313185339
25166,3101,2010,6,2.449489742783178,"roller, belt",0.0,0.0,-1.9459736300168708
25176,3171,2010,10,3.1622776601683795,"roller, belt",2.0,1.4142135623730951,3.640722238737181
25180,3185,2010,6,2.449489742783178,"roller, belt",0.0,0.0,-2.7556853450682985
25187,3248,2010,10,3.1622776601683795,"roller, belt",1.0,1.0,-3.6133891640727027
25188,3248,2010,9,3.0,"roller, belt",0.0,0.0,-3.6133891640727027
25189,3255,2010,12,3.4641016151377544,"roller, belt",0.0,0.0,-1.243070485166614
25192,3262,2010,7,2.6457513110645907,"roller, belt",0.0,0.0,-3.909671318563471
25197,3283,2010,12,3.4641016151377544,"roller, belt",0.0,0.0,-3.520697033538293
25202,3297,2010,10,3.1622776601683795,"roller, belt",0.0,0.0,-3.7286256427629447
25205,3311,2010,21,4.58257569495584,"roller, belt",0.0,0.0,2.9744568080898772
25207,3318,2010,13,3.605551275463989,"roller, belt",0.0,0.0,-3.558928838024999
25209,3325,2010,8,2.8284271247461903,"roller, belt",0.0,0.0,-3.4743440543771915
25219,3367,2010,8,2.8284271247461903,"roller, belt",0.0,0.0,-3.2121248051073534
26036,644,2003,18,4.242640687119285,"vehicl, steer",1.0,1.0,1.4449782248994365
26038,679,2003,24,4.898979485566356,"vehicl, steer",3.0,1.7320508075688772,1.6674577005951428
26043,812,2003,10,3.1622776601683795,"vehicl, steer",4.0,2.0,-0.70312634497966
26048,896,2004,12,3.4641016151377544,"vehicl, steer",3.0,1.7320508075688772,1.366188678158522
26061,1127,2004,21,4.58257569495584,"vehicl, steer",6.0,2.449489742783178,1.478471499616436
26065,1253,2005,14,3.7416573867739413,"vehicl, steer",0.0,0.0,0.07612604657680935
26066,1260,2005,4,2.0,"vehicl, steer",2.0,1.4142135623730951,-1.070018069926703
26067,1288,2005,5,2.23606797749979,"vehicl, steer",3.0,1.7320508075688772,-3.2359607939795962
26068,1302,2005,59,7.681145747868608,"vehicl, steer",11.0,3.3166247903554,1.0193967300958346
26073,1435,2005,15,3.872983346207417,"vehicl, steer",5.0,2.23606797749979,-3.0703089190929393
26076,1477,2005,40,6.324555320336759,"vehicl, steer",0.0,0.0,2.2924695969057813
26080,1589,2005,5,2.23606797749979,"vehicl, steer",11.0,3.3166247903554,-1.822623979478135
26083,1715,2006,10,3.1622776601683795,"vehicl, steer",0.0,0.0,-1.959961452875556
26084,1729,2006,8,2.8284271247461903,"vehicl, steer",2.0,1.4142135623730951,-2.859532780758378
26090,1862,2006,4,2.0,"vehicl, steer",0.0,0.0,-1.3172451131754506
26094,2065,2007,8,2.8284271247461903,"vehicl, steer",1.0,1.0,0.5165751453541682
26095,2079,2007,7,2.6457513110645907,"vehicl, steer",2.0,1.4142135623730951,-1.3537783649129367
26097,2093,2007,13,3.605551275463989,"vehicl, steer",0.0,0.0,-2.369996946854967
26101,2205,2007,9,3.0,"vehicl, steer",1.0,1.0,-2.2790609136961546
26103,2247,2007,17,4.123105625617661,"vehicl, steer",7.0,2.6457513110645907,2.833232529555479
26104,2282,2007,7,2.6457513110645907,"vehicl, steer",1.0,1.0,1.3007733978681595
26110,2338,2008,8,2.8284271247461903,"vehicl, steer",1.0,1.0,-0.31158945386925696
26116,2436,2008,21,4.58257569495584,"vehicl, steer",1.0,1.0,1.9168912245847682
26124,2534,2008,27,5.196152422706632,"vehicl, steer",0.0,0.0,-0.6865708563024845
26137,2982,2009,13,3.605551275463989,"vehicl, steer",1.0,1.0,2.809289305100878
26141,3094,2010,3,1.7320508075688772,"vehicl, steer",0.0,0.0,-3.953770882756705
26147,3206,2010,6,2.449489742783178,"vehicl, steer",0.0,0.0,-3.059908861321411
26148,3227,2010,15,3.872983346207417,"vehicl, steer",0.0,0.0,-2.089001183195062
26156,3304,2010,4,2.0,"vehicl, steer",0.0,0.0,0.18290862926172735
26157,3332,2010,19,4.358898943540674,"vehicl, steer",0.0,0.0,2.3942229608256334
26158,3353,2010,16,4.0,"vehicl, steer",1.0,1.0,-3.0244979944312274
26159,3367,2010,24,4.898979485566356,"vehicl, steer",0.0,0.0,-3.412004581877186
26998,294,2002,18,4.242640687119285,"fuel, inject",8.0,2.8284271247461903,1.961206995781416
27004,385,2002,13,3.605551275463989,"fuel, inject",7.0,2.6457513110645907,3.0162311024894852
27005,392,2002,4,2.0,"fuel, inject",0.0,0.0,-2.8598920745629623
27010,455,2002,12,3.4641016151377544,"fuel, inject",0.0,0.0,-2.3512583681109938
27020,630,2003,18,4.242640687119285,"fuel, inject",7.0,2.6457513110645907,-2.856842800184492
27021,637,2003,23,4.795831523312719,"fuel, inject",13.0,3.605551275463989,0.4375690962578802
27028,693,2003,9,3.0,"fuel, inject",7.0,2.6457513110645907,2.206820985183042
27042,812,2003,29,5.385164807134504,"fuel, inject",20.0,4.47213595499958,0.46157867641966543
27044,819,2003,18,4.242640687119285,"fuel, inject",10.0,3.1622776601683795,-2.312873354338549
27054,896,2004,7,2.6457513110645907,"fuel, inject",1.0,1.0,1.8773354638863524
